date,open,high,low,close,volume,tic
2020-01-02,73.05068969726562,73.21728573885494,72.88410001066549,73.05068969726562,3161290,1326.TW
2020-01-03,73.30057860261351,73.88364884495687,72.88409804237139,73.80035400390625,3974444,1326.TW
2020-01-06,73.96694714276352,74.55001736226055,73.71705627441406,73.71705627441406,4392111,1326.TW
2020-01-07,73.96695874447096,74.05025359532263,72.71751691672644,72.80081176757812,5356849,1326.TW
2020-01-08,72.71750651417028,72.80080135310627,72.13442993164062,72.13442993164062,5187170,1326.TW
2020-01-09,72.46761138172714,73.13398276401428,72.13442569058357,72.63420104980469,2376641,1326.TW
2020-01-10,72.55091094970703,72.88409666259093,72.13443039734936,72.55091094970703,3401870,1326.TW
2020-01-13,72.7175197887873,73.05069920535333,72.63421857965578,72.88410949707031,3248865,1326.TW
2020-01-14,72.88409943071177,73.21728515625,72.8008045880745,73.21728515625,3782226,1326.TW
2020-01-15,73.1339869577561,73.1339869577561,72.46761553725705,72.7175064086914,4101126,1326.TW
2020-01-16,72.55090621576592,72.71750223883194,72.46761138172714,72.63420104980469,1863845,1326.TW
2020-01-17,72.8841023011641,73.30058288574219,72.8841023011641,73.30058288574219,3004793,1326.TW
2020-01-20,73.38386825078109,74.05023964200947,73.38386825078109,73.4671630859375,3587294,1326.TW
2020-01-30,72.05113613128252,72.05113613128252,70.55180358886719,70.55180358886719,13974469,1326.TW
2020-01-31,70.55180301394691,71.55136015240815,70.55180301394691,70.71839904785156,6492377,1326.TW
2020-02-03,69.71884571263016,70.38521717462227,68.38610914363515,69.8021469116211,6467054,1326.TW
2020-02-04,72.46762560084909,72.71751650698583,69.55226135253906,69.55226135253906,5325485,1326.TW
2020-02-05,69.30236961709505,69.30236961709505,68.38611356387423,68.71929931640625,7235889,1326.TW
2020-02-06,69.13578339760548,70.88500074269147,68.71930277472833,70.21863555908203,7903463,1326.TW
2020-02-07,69.55224659329369,70.05202194452328,68.71928555624827,69.9687271118164,3157929,1326.TW
2020-02-10,69.55225130333972,69.9687318500663,69.21906559496068,69.88543701171875,2840265,1326.TW
2020-02-11,69.88543701171875,70.13532152676142,69.55225130333972,69.88543701171875,2094487,1326.TW
2020-02-12,69.88543794329499,70.80169388730944,69.88543794329499,70.71839904785156,2803484,1326.TW
2020-02-13,70.71839951091259,71.30146974592455,70.71839951091259,71.13488006591797,3266716,1326.TW
2020-02-14,71.05159344095169,71.2181831402195,70.88499738669422,70.96829223632812,2105289,1326.TW
2020-02-17,70.88498930440271,70.88498930440271,70.55180358886719,70.55180358886719,2097947,1326.TW
2020-02-18,70.30191906845727,70.71839962412942,70.13532303319504,70.55180358886719,3501980,1326.TW
2020-02-19,70.80169435091588,71.46806578092007,70.6351046709093,71.13488006591797,3098342,1326.TW
2020-02-20,71.21818169655856,71.301476544504,70.21863081123426,70.30192565917969,3863877,1326.TW
2020-02-21,70.21863081123426,71.301476544504,70.21863081123426,70.30192565917969,2326481,1326.TW
2020-02-24,69.96873674209056,70.05203158626186,69.21907043457031,69.21907043457031,6244948,1326.TW
2020-02-25,68.969185458765,69.05248030240094,68.63599972923204,68.8025894165039,6259794,1326.TW
2020-02-26,68.30281556614526,68.38611041169146,67.63644409179688,67.63644409179688,10874852,1326.TW
2020-02-27,67.63644495189652,68.46940612792969,67.46985525868567,68.46940612792969,6508558,1326.TW
2020-03-02,66.88678597230724,68.13622775494069,66.88678597230724,67.46985626220703,7641097,1326.TW
2020-03-03,68.05292072461643,68.13622192031706,67.30326080322266,67.30326080322266,5974717,1326.TW
2020-03-04,67.30325417490023,68.21951004246934,67.30325417490023,68.13621520996094,4099131,1326.TW
2020-03-05,68.13622860058364,68.30281829833984,67.88633769895972,68.30281829833984,4988917,1326.TW
2020-03-06,68.21952217155837,68.30281701887617,67.05337524414062,67.05337524414062,5949670,1326.TW
2020-03-09,65.80392897141422,66.05381985127597,64.55448728208357,64.72107696533203,13918681,1326.TW
2020-03-10,63.8048181468342,65.22085581113706,63.721523308931395,64.63777923583984,9240779,1326.TW
2020-03-11,64.47118667217588,65.63733341554631,64.3878918380041,64.55448150634766,7747392,1326.TW
2020-03-12,64.3045989379443,64.3045989379443,62.05560635046026,62.555381774902344,12843144,1326.TW
2020-03-13,57.72420412536381,60.223087310791016,57.47431326482566,60.223087310791016,21602749,1326.TW
2020-03-16,60.22309982934918,60.22309982934918,57.55762006449452,57.64091491699219,13046155,1326.TW
2020-03-17,55.72510160560788,56.47476790352872,54.55895473717426,55.14202499389648,16677054,1326.TW
2020-03-18,54.89214499172501,54.89214499172501,51.14381954797278,51.393707275390625,20728266,1326.TW
2020-03-19,49.06141733167133,50.560746898366105,48.72823157129698,49.39459991455078,17934468,1326.TW
2020-03-20,49.9776684921351,54.22576904296875,49.9776684921351,54.22576904296875,18298616,1326.TW
2020-03-23,51.64358901977539,52.72643783146533,49.977666793331025,51.64358901977539,12800373,1326.TW
2020-03-24,53.975883590836155,54.89213955986496,53.725992710651454,54.30906295776367,8837819,1326.TW
2020-03-25,56.058287607806726,57.057838439941406,56.058287607806726,57.057838439941406,9054638,1326.TW
2020-03-26,57.72420989802399,57.72420989802399,55.55850583675018,57.057838439941406,6280692,1326.TW
2020-03-27,57.80750818008784,58.057392725490736,56.641361236572266,56.641361236572266,6513235,1326.TW
2020-03-30,55.30861861052749,57.057835659002784,54.14247179321433,56.39146423339844,7178074,1326.TW
2020-03-31,57.141131915000905,57.30772795302641,55.80839538574219,55.80839538574219,8233279,1326.TW
2020-04-01,56.141582176120664,56.39146670543483,55.14202499389648,55.14202499389648,6825286,1326.TW
2020-04-06,56.97454698543237,57.47432243122774,55.80840004191679,56.641361236572266,7492215,1326.TW
2020-04-07,57.974092885770204,58.22398376464844,57.55761232429917,58.22398376464844,9088300,1326.TW
2020-04-08,58.22398842585255,59.1402444634432,57.80750783103957,59.05694961547851,7504213,1326.TW
2020-04-09,59.14023832456763,59.64001371546761,58.473866900041735,58.80705261230469,6120201,1326.TW
2020-04-10,58.72375157853248,59.47341776329862,58.55716191746809,59.14023208618164,5620005,1326.TW
2020-04-13,58.72375823429653,58.807053074269376,58.30727767944336,58.30727767944336,4101839,1326.TW
2020-04-14,58.72376051993575,59.64001650527734,58.390574792087214,59.473426818847656,7363657,1326.TW
2020-04-15,59.5567249721951,60.1397952620949,59.47343012435077,59.97320556640625,7049866,1326.TW
2020-04-16,59.140245399249,59.30683509781441,58.72376479784584,58.973655700683594,7817552,1326.TW
2020-04-17,59.47342067449063,60.30638173056197,58.973645311845544,59.22352981567383,7377945,1326.TW
2020-04-20,59.14024112575565,59.22353596901943,58.39057482640315,58.55717086791992,6056145,1326.TW
2020-04-21,58.223986708266814,58.30728155377433,57.057839806193456,57.39102554321289,9550668,1326.TW
