date,open,high,low,close,volume,tic
2020-01-02,35.50095726027206,35.645124134122526,35.46491622924805,35.46491622924805,3248563,2301.TW
2020-01-03,35.50095407726274,35.86136985469688,35.50095407726274,35.8253288269043,2386464,2301.TW
2020-01-06,35.464918299088176,35.75324931386257,35.35679244995117,35.35679244995117,2228700,2301.TW
2020-01-07,35.24866485595703,35.46491377690223,35.24866485595703,35.24866485595703,2749285,2301.TW
2020-01-08,35.176578055175,35.42887074010518,34.960329146487744,35.104496002197266,4325647,2301.TW
2020-01-09,34.996374204343496,35.35679001025796,34.996374204343496,35.140541076660156,2309184,2301.TW
2020-01-10,35.140535685480856,35.42886938587869,35.140535685480856,35.320743560791016,1943115,2301.TW
2020-01-13,35.248667520465595,35.6090833325368,35.248667520465595,35.50095748901367,2047358,2301.TW
2020-01-14,35.39282830482157,35.68116202716497,35.3207462491128,35.573036193847656,2564186,2301.TW
2020-01-15,35.3928256110135,35.6451182863001,35.24866151056854,35.320743560791016,2110672,2301.TW
2020-01-16,35.248662164280745,35.68115997314453,35.248662164280745,35.68115997314453,2280174,2301.TW
2020-01-17,35.53700128873316,36.18575090090308,35.53700128873316,36.04158401489258,3621794,2301.TW
2020-01-20,36.04158401489258,36.18575090090308,35.89741712888208,36.04158401489258,2611487,2301.TW
2020-01-30,34.960328821043824,35.03241087335055,32.833875280947055,32.90596008300781,12769090,2301.TW
2020-01-31,34.34762918664447,34.85220914131556,33.98721336201968,34.02325439453125,9192562,2301.TW
2020-02-03,33.51866596303088,34.744080107329054,33.410540134216255,33.87908172607422,7158403,2301.TW
2020-02-04,36.25782993935833,36.32991475121755,34.239501953125,34.239501953125,3735740,2301.TW
2020-02-05,34.095330633949416,34.419705370639235,33.7709558972596,33.87908172607422,6092143,2301.TW
2020-02-06,34.239494560225566,34.599910292438466,34.059286694119116,34.275535583496094,4247896,2301.TW
2020-02-07,33.98721336201968,34.239503339355224,33.95116957975358,34.02325439453125,4138891,2301.TW
2020-02-10,33.66283281819903,34.23949748911756,33.5547069893844,33.87908172607422,4055124,2301.TW
2020-02-11,33.95116354462345,34.02324834658739,33.770955664344655,33.843040466308594,2425381,2301.TW
2020-02-12,33.98720420346156,34.167412067213206,33.87907838530906,33.9511604309082,4936792,2301.TW
2020-02-13,33.9511604309082,34.20345309001277,33.9511604309082,33.9511604309082,2355470,2301.TW
2020-02-14,33.95117003233987,34.275544828777164,33.95117003233987,34.0953369140625,1879413,2301.TW
2020-02-17,34.16742034652469,34.31158447265625,34.059294502171575,34.31158447265625,1633907,2301.TW
2020-02-18,34.059297503825846,34.13137957324424,33.84304854581598,33.915130615234375,2868653,2301.TW
2020-02-19,33.95116993606745,34.49179367867843,33.91512890317763,34.34762954711914,3034435,2301.TW
2020-02-20,34.34763093263639,34.34763093263639,33.590755462646484,33.590755462646484,9514985,2301.TW
2020-02-21,33.482631199572126,33.62679808170655,32.86992263793945,32.86992263793945,8052468,2301.TW
2020-02-24,32.43742639368231,32.43742639368231,31.680553661113997,31.71659469604492,7748032,2301.TW
2020-02-25,31.53638085181711,31.896796632980735,31.248047126984535,31.6805477142334,7324661,2301.TW
2020-02-26,31.103884281669977,31.57242316642109,31.103884281669977,31.320133209228516,5299927,2301.TW
2020-02-27,31.716592950647996,31.89680086514031,31.60846710205078,31.60846710205078,16677075,2301.TW
2020-03-02,30.99575246575452,31.139919306243662,30.491169898919388,30.88762664794922,19442885,2301.TW
2020-03-03,31.53638085181711,32.221171385978835,31.53638085181711,31.6805477142334,11582443,2301.TW
2020-03-04,31.53637719964671,32.83387331162426,31.53637719964671,32.509498596191406,13700623,2301.TW
2020-03-05,32.61762985153385,32.90596359100715,32.32929611206055,32.32929611206055,10309180,2301.TW
2020-03-06,32.25721343365256,32.29325446295719,31.78867180342964,31.96887969970703,7063211,2301.TW
2020-03-09,31.39221988215716,31.9328436553852,31.284096777364375,31.71659469604492,10067004,2301.TW
2020-03-10,31.716594696044925,32.25721846927296,31.64451262618307,31.71659469604492,11680645,2301.TW
2020-03-11,31.644506999520775,32.077004841299534,31.608463221244033,31.860755920410156,7577771,2301.TW
2020-03-12,31.32012758754406,31.536376476287845,30.27492141723633,30.274921417236328,16804376,2301.TW
2020-03-13,29.554089175431464,30.274920618734672,28.328675171865267,29.77033805847168,17076683,2301.TW
2020-03-16,29.55409382737525,29.914509605757875,29.085552215576172,29.085552215576172,9471199,2301.TW
2020-03-17,28.76118603874184,28.941393964423792,28.184518476755805,28.40077018737793,14076238,2301.TW
2020-03-18,28.689093796004205,28.94138647653712,28.184511184692383,28.184511184692383,11767747,2301.TW
2020-03-19,27.82410130837311,27.93222715856617,27.175354456478523,27.2474365234375,16270684,2301.TW
2020-03-20,27.535769327316544,29.409930500219733,27.535769327316544,29.301807403564453,14319666,2301.TW
2020-03-23,27.535765479889527,28.472845935407825,27.427639648587597,27.788055419921875,7358735,2301.TW
2020-03-24,28.977423939484368,29.337839653284536,28.18450771927179,28.364715576171875,8020563,2301.TW
2020-03-25,29.482009697193135,29.55409174789617,28.977427093009965,29.193675994873047,8374615,2301.TW
2020-03-26,29.914514125212843,29.950555158545313,29.40993140929448,29.445972442626953,7979558,2301.TW
2020-03-27,29.95054895741296,30.02263375890764,29.373884294225594,29.518051147460938,6729280,2301.TW
2020-03-30,29.69826309490848,29.77034515652361,29.0855545721623,29.554096221923828,5732950,2301.TW
2020-03-31,29.48200713100264,29.91450489708307,29.44596335903449,29.77033805847168,8970741,2301.TW
2020-04-01,29.806386947631836,30.022638637502155,29.55409697578908,29.806386947631836,5408491,2301.TW
2020-04-06,30.563265014472886,30.635347084180847,29.80638953376584,30.45513916015625,9102131,2301.TW
2020-04-07,30.85159427445612,30.923679089786432,30.310970533374224,30.34701156616211,7893055,2301.TW
2020-04-08,30.27492318566579,30.671379963146336,30.202841135125315,30.38304901123047,5829764,2301.TW
2020-04-09,30.419090036500705,30.707420988416573,30.38304901123047,30.38304901123047,3821499,2301.TW
2020-04-10,30.419092723807687,30.63534164428711,30.34700791714507,30.63534164428711,1909511,2301.TW
2020-04-13,30.635341875326727,30.77950873998499,30.347008146010197,30.671382904052734,2908998,2301.TW
2020-04-14,30.67138359994231,31.356174160290315,30.599301540854857,31.175966262817383,5255634,2301.TW
2020-04-15,31.24804870598954,31.644508285106504,31.24804870598954,31.500341415405273,7676659,2301.TW
2020-04-16,31.17596603232903,31.32013289919239,31.03179916546567,31.13992500305176,7455066,2301.TW
2020-04-17,31.500342420538058,31.608465513948293,30.923677673086885,30.959718704223633,8360717,2301.TW
2020-04-20,31.067840502281637,31.392215268496592,31.067840502281637,31.320133209228516,6504281,2301.TW
2020-04-21,31.24804801068832,31.320132818812137,30.779509131777704,30.995758056640625,7365371,2301.TW
2020-04-22,30.85159367780705,31.428258440524523,30.85159367780705,31.356176376342773,6770496,2301.TW
2020-04-23,31.39221988215716,31.860761585523345,31.320137812295304,31.71659469604492,6209386,2301.TW
2020-04-24,31.896798709047196,31.896798709047196,31.500341873913868,31.572423934936523,4481523,2301.TW
