date,open,high,low,close,volume,tic
2020-01-02,23.875703811645508,23.91563065209326,23.795851653803236,23.875703811645508,2647417,1402.TW
2020-01-03,23.915631550612307,23.995482188401365,23.83577938976996,23.955556869506836,5615915,1402.TW
2020-01-06,23.83577646965857,23.91562862071826,23.596220016479492,23.596220016479492,4872289,1402.TW
2020-01-07,23.596221718085324,23.636148558020984,23.436518927502316,23.47644424438477,5105297,1402.TW
2020-01-08,23.39659198622133,23.39659198622133,23.11711172314837,23.196962356567383,6738725,1402.TW
2020-01-09,23.276815304428503,23.51637178198985,23.236889986361575,23.436519622802734,3999980,1402.TW
2020-01-10,23.47644595471676,23.516372797561218,23.316743152498905,23.35666847229004,5395719,1402.TW
2020-01-13,23.356667664091468,23.596222620655713,23.356667664091468,23.556297302246097,6142393,1402.TW
2020-01-14,23.596222620655713,23.6361494621186,23.47644514237359,23.556297302246097,3761923,1402.TW
2020-01-15,23.636150162495383,23.716002324734035,23.47644583801808,23.516372680664062,9172572,1402.TW
2020-01-16,23.55629800025673,23.636150162495383,23.47644583801808,23.516372680664062,4490931,1402.TW
2020-01-17,23.556297302246097,23.6361494621186,23.436519823963973,23.556297302246097,4322790,1402.TW
2020-01-20,23.596221718085324,23.636148558020984,23.436518927502316,23.47644424438477,7009028,1402.TW
2020-01-30,22.79770123322305,22.837628069721177,22.35851669311523,22.35851669311523,17426612,1402.TW
2020-01-31,22.638000281884786,22.717852438267116,22.35851849607323,22.51822280883789,9391734,1402.TW
2020-02-03,22.238741330501327,23.356666966150897,21.839482066122677,22.478296279907227,17449449,1402.TW
2020-02-04,23.556297951781424,23.556297951781424,22.797704696655273,22.797704696655273,7203728,1402.TW
2020-02-05,22.9973321038014,23.037258942482293,22.757777163928676,22.837629318237305,5466386,1402.TW
2020-02-06,22.99733321493201,23.23688968943221,22.87755573920852,23.037260055541992,5398789,1402.TW
2020-02-07,22.83762991131401,22.91748206769634,22.51822280883789,22.51822280883789,9971156,1402.TW
2020-02-10,22.51822441397509,22.837631539219093,22.398445409336944,22.797704696655273,8174948,1402.TW
2020-02-11,22.79770247955641,22.917481472545933,22.757777163928676,22.837629318237305,5035954,1402.TW
2020-02-12,22.757777163928676,22.87755463386504,22.757777163928676,22.837629318237305,6253236,1402.TW
2020-02-13,22.79770289349584,23.11711151652987,22.79770289349584,23.077184677124023,6043253,1402.TW
2020-02-14,23.037259051368636,23.157036521871127,22.957406896682585,23.117111206054688,4656198,1402.TW
2020-02-17,23.07718537309874,23.11711221370873,22.917482579818508,23.037260055541992,4375131,1402.TW
2020-02-18,22.91748466904843,23.157039642333984,22.83763250360212,23.157039642333984,8041094,1402.TW
2020-02-19,22.99733252136551,23.2768143049937,22.957407205012856,23.077184677124023,6102118,1402.TW
2020-02-20,23.19696214923519,23.19696214923519,22.917481888660195,23.077184677124023,7302275,1402.TW
2020-02-21,23.117111206054688,23.19696183768757,22.917481580866145,23.117111206054688,4028330,1402.TW
2020-02-24,22.91748268796637,22.957408005711525,22.677926212335695,22.87755584716797,7526860,1402.TW
2020-02-25,22.637999693992317,22.87755463386504,22.51822222405596,22.837629318237305,5564781,1402.TW
